STA;SR120;SD21;IR120;ID178;SA0;SB0;CD0;END;
STA;SR100;SD24;IR100;ID73;SA0;SB0;CD0;END;
STA;SR80;SD114;IR80;ID78;SA0;SB0;CD0;END;
STA;SR60;SD131;IR60;ID86;SA0;SB0;CD0;END;
STA;SR40;SD59;IR40;ID130;SA0;SB0;CD0;END;
STA;SR0;SD59;IR0;ID152;SA0;SB0;CD0;END;
STA;SR20;SD57;IR20;ID151;SA0;SB0;CD0;END;
STA;SR40;SD60;IR40;ID125;SA0;SB0;CD0;END;
STA;SR60;SD130;IR60;ID82;SA0;SB0;CD0;END;
STA;SR80;SD115;IR80;ID78;SA0;SB0;CD0;END;
STA;SR100;SD25;IR100;ID73;SA0;SB0;CD0;END;
STA;SR120;SD23;IR120;ID182;SA0;SB0;CD0;END;
STA;SR140;SD19;IR140;ID315;SA0;SB0;CD0;END;
STA;SR160;SD19;IR160;ID404;SA0;SB0;CD0;END;
STA;SR180;SD17;IR180;ID428;SA0;SB0;CD0;END;
STA;SR160;SD20;IR160;ID401;SA0;SB0;CD0;END;
STA;SR140;SD19;IR140;ID322;SA0;SB0;CD0;END;
STA;SR120;SD21;IR120;ID178;SA0;SB0;CD0;END;
STA;SR100;SD25;IR100;ID74;SA0;SB0;CD0;END;
STA;SR80;SD114;IR80;ID74;SA0;SB0;CD0;END;
STA;SR60;SD130;IR60;ID83;SA0;SB0;CD0;END;
STA;SR40;SD59;IR40;ID131;SA0;SB0;CD0;END;
STA;SR20;SD57;IR20;ID151;SA0;SB0;CD0;END;
STA;SR1;SD59;IR1;ID149;SA0;SB0;CD0;END;
STA;SR21;SD57;IR21;ID151;SA0;SB0;CD0;END;
STA;SR41;SD59;IR41;ID126;SA0;SB0;CD0;END;
STA;SR61;SD130;IR61;ID87;SA5;SB0;CD0;END;
STA;SR81;SD114;IR81;ID79;SA0;SB0;CD0;END;
STA;SR101;SD114;IR101;ID79;SA0;SB0;CD0;END;
STA;SR121;SD23;IR121;ID185;SA0;SB0;CD0;END;
STA;SR141;SD19;IR141;ID327;SA4;SB0;CD0;END;
STA;SR161;SD19;IR161;ID407;SA0;SB0;CD0;END;
STA;SR179;SD17;IR179;ID428;SA0;SB0;CD0;END;
STA;SR159;SD19;IR159;ID399;SA0;SB0;CD0;END;
STA;SR139;SD22;IR139;ID309;SA0;SB0;CD0;END;
STA;SR119;SD20;IR119;ID176;SA7;SB0;CD0;END;
STA;SR99;SD23;IR99;ID75;SA0;SB0;CD0;END;
STA;SR79;SD114;IR79;ID78;SA0;SB0;CD0;END;
STA;SR59;SD131;IR59;ID85;SA0;SB0;CD0;END;
STA;SR39;SD59;IR39;ID130;SA0;SB0;CD0;END;
STA;SR19;SD57;IR19;ID151;SA0;SB0;CD0;END;
STA;SR2;SD56;IR2;ID149;SA0;SB0;CD0;END;
STA;SR22;SD57;IR22;ID147;SA0;SB0;CD0;END;
STA;SR42;SD61;IR42;ID127;SA0;SB0;CD0;END;
STA;SR62;SD130;IR62;ID83;SA0;SB0;CD0;END;
STA;SR82;SD115;IR82;ID79;SA0;SB0;CD0;END;
STA;SR102;SD115;IR102;ID78;SA0;SB0;CD0;END;
STA;SR122;SD23;IR122;ID198;SA0;SB0;CD0;END;
STA;SR142;SD21;IR142;ID328;SA0;SB0;CD0;END;
STA;SR162;SD19;IR162;ID407;SA0;SB0;CD0;END;
STA;SR178;SD17;IR178;ID429;SA0;SB0;CD0;END;
STA;SR158;SD19;IR158;ID397;SA0;SB0;CD0;END;
STA;SR138;SD21;IR138;ID303;SA0;SB0;CD0;END;
STA;SR118;SD20;IR118;ID161;SA0;SB0;CD0;END;
STA;SR98;SD21;IR98;ID79;SA6;SB0;CD0;END;
STA;SR78;SD114;IR78;ID75;SA0;SB0;CD0;END;
STA;SR58;SD130;IR58;ID86;SA0;SB0;CD0;END;
STA;SR38;SD58;IR38;ID136;SA6;SB0;CD0;END;
STA;SR18;SD57;IR18;ID148;SA0;SB0;CD0;END;
STA;SR3;SD57;IR3;ID151;SA0;SB0;CD0;END;
STA;SR23;SD57;IR23;ID152;SA0;SB0;CD0;END;
STA;SR43;SD61;IR43;ID126;SA0;SB0;CD0;END;
STA;SR63;SD130;IR63;ID86;SA0;SB0;CD0;END;
STA;SR83;SD114;IR83;ID83;SA3;SB0;CD0;END;
STA;SR103;SD114;IR103;ID91;SA0;SB0;CD0;END;
STA;SR123;SD21;IR123;ID203;SA0;SB0;CD0;END;
STA;SR143;SD21;IR143;ID335;SA0;SB0;CD0;END;
STA;SR163;SD18;IR163;ID408;SA0;SB0;CD0;END;
STA;SR177;SD17;IR177;ID434;SA8;SB0;CD0;END;
STA;SR157;SD19;IR157;ID396;SA0;SB0;CD0;END;
STA;SR137;SD21;IR137;ID299;SA0;SB0;CD0;END;
STA;SR117;SD21;IR117;ID158;SA0;SB0;CD0;END;
STA;SR97;SD23;IR97;ID74;SA0;SB0;CD0;END;
STA;SR77;SD116;IR77;ID80;SA0;SB0;CD0;END;
STA;SR57;SD130;IR57;ID91;SA0;SB0;CD0;END;
STA;SR37;SD59;IR37;ID130;SA0;SB0;CD0;END;
STA;SR17;SD57;IR17;ID147;SA0;SB0;CD0;END;
STA;SR4;SD57;IR4;ID151;SA0;SB0;CD0;END;
STA;SR24;SD55;IR24;ID146;SA0;SB0;CD0;END;
STA;SR44;SD61;IR44;ID122;SA0;SB0;CD0;END;
STA;SR64;SD130;IR64;ID91;SA0;SB0;CD0;END;
STA;SR84;SD115;IR84;ID79;SA0;SB0;CD0;END;
STA;SR104;SD23;IR104;ID107;SA0;SB0;CD0;END;
STA;SR124;SD21;IR124;ID210;SA0;SB0;CD0;END;
STA;SR144;SD21;IR144;ID342;SA0;SB0;CD0;END;
STA;SR164;SD17;IR164;ID413;SA0;SB0;CD0;END;
STA;SR176;SD15;IR176;ID427;SA0;SB0;CD0;END;
STA;SR156;SD19;IR156;ID397;SA7;SB0;CD0;END;
STA;SR136;SD21;IR136;ID292;SA0;SB0;CD0;END;
STA;SR116;SD23;IR116;ID152;SA0;SB0;CD0;END;
STA;SR96;SD114;IR96;ID78;SA0;SB0;CD0;END;
STA;SR76;SD118;IR76;ID73;SA0;SB0;CD0;END;
STA;SR56;SD130;IR56;ID95;SA0;SB0;CD0;END;
STA;SR36;SD59;IR36;ID131;SA0;SB0;CD0;END;
STA;SR16;SD57;IR16;ID146;SA0;SB0;CD0;END;
STA;SR5;SD57;IR5;ID157;SA0;SB0;CD0;END;
STA;SR25;SD59;IR25;ID148;SA0;SB0;CD0;END;
STA;SR45;SD132;IR45;ID119;SA0;SB0;CD0;END;
STA;SR65;SD130;IR65;ID115;SA6;SB0;CD0;END;
STA;SR85;SD114;IR85;ID79;SA0;SB0;CD0;END;
STA;SR105;SD23;IR105;ID122;SA0;SB0;CD0;END;
STA;SR125;SD21;IR125;ID213;SA0;SB0;CD0;END;
STA;SR145;SD21;IR145;ID349;SA2;SB0;CD0;END;
STA;SR165;SD17;IR165;ID415;SA0;SB0;CD0;END;
STA;SR175;SD17;IR175;ID430;SA0;SB0;CD0;END;
STA;SR155;SD19;IR155;ID388;SA0;SB0;CD0;END;
STA;SR135;SD21;IR135;ID284;SA0;SB0;CD0;END;
STA;SR115;SD24;IR115;ID145;SA0;SB0;CD0;END;
STA;SR95;SD26;IR95;ID88;SA0;SB0;CD0;END;
STA;SR75;SD116;IR75;ID74;SA0;SB0;CD0;END;
STA;SR55;SD132;IR55;ID94;SA0;SB0;CD0;END;
STA;SR35;SD59;IR35;ID141;SA7;SB0;CD0;END;
STA;SR15;SD57;IR15;ID148;SA0;SB0;CD0;END;
STA;SR6;SD57;IR6;ID154;SA0;SB0;CD0;END;
STA;SR26;SD59;IR26;ID152;SA8;SB0;CD0;END;
STA;SR46;SD132;IR46;ID114;SA0;SB0;CD0;END;
STA;SR66;SD130;IR66;ID130;SA0;SB0;CD0;END;
STA;SR86;SD115;IR86;ID77;SA0;SB0;CD0;END;
STA;SR106;SD23;IR106;ID122;SA0;SB0;CD0;END;
STA;SR126;SD21;IR126;ID223;SA0;SB0;CD0;END;
STA;SR146;SD19;IR146;ID350;SA0;SB0;CD0;END;
STA;SR166;SD17;IR166;ID417;SA0;SB0;CD0;END;
STA;SR174;SD18;IR174;ID426;SA0;SB0;CD0;END;
STA;SR154;SD19;IR154;ID390;SA0;SB0;CD0;END;
STA;SR134;SD21;IR134;ID277;SA0;SB0;CD0;END;
STA;SR114;SD23;IR114;ID139;SA0;SB0;CD0;END;
STA;SR94;SD25;IR94;ID82;SA0;SB0;CD0;END;
STA;SR74;SD116;IR74;ID75;SA0;SB0;CD0;END;
STA;SR54;SD132;IR54;ID99;SA0;SB0;CD0;END;
STA;SR34;SD59;IR34;ID131;SA0;SB0;CD0;END;
STA;SR14;SD58;IR14;ID145;SA0;SB0;CD0;END;
STA;SR7;SD57;IR7;ID158;SA0;SB0;CD0;END;
STA;SR27;SD59;IR27;ID143;SA0;SB0;CD0;END;
STA;SR47;SD133;IR47;ID109;SA0;SB0;CD0;END;
STA;SR67;SD130;IR67;ID152;SA0;SB0;CD0;END;
STA;SR87;SD115;IR87;ID79;SA0;SB0;CD0;END;
STA;SR107;SD25;IR107;ID61;SA0;SB0;CD0;END;
STA;SR127;SD22;IR127;ID227;SA0;SB0;CD0;END;
STA;SR147;SD19;IR147;ID357;SA0;SB0;CD0;END;
STA;SR167;SD17;IR167;ID418;SA0;SB0;CD0;END;
STA;SR173;SD17;IR173;ID425;SA0;SB0;CD0;END;
STA;SR153;SD19;IR153;ID381;SA0;SB0;CD0;END;
STA;SR133;SD21;IR133;ID274;SA0;SB0;CD0;END;
STA;SR113;SD23;IR113;ID130;SA0;SB0;CD0;END;
STA;SR93;SD25;IR93;ID83;SA0;SB0;CD0;END;
STA;SR73;SD130;IR73;ID74;SA0;SB0;CD0;END;
STA;SR53;SD131;IR53;ID97;SA0;SB0;CD0;END;
STA;SR33;SD59;IR33;ID135;SA0;SB0;CD0;END;
STA;SR13;SD57;IR13;ID151;SA0;SB0;CD0;END;
STA;SR8;SD57;IR8;ID162;SA4;SB0;CD0;END;
STA;SR28;SD59;IR28;ID144;SA0;SB0;CD0;END;
STA;SR48;SD132;IR48;ID110;SA0;SB0;CD0;END;
STA;SR68;SD130;IR68;ID90;SA0;SB0;CD0;END;
STA;SR88;SD114;IR88;ID87;SA3;SB0;CD0;END;
STA;SR108;SD25;IR108;ID5;SA0;SB0;CD0;END;
STA;SR128;SD21;IR128;ID237;SA0;SB0;CD0;END;
STA;SR148;SD19;IR148;ID360;SA0;SB0;CD0;END;
STA;SR168;SD17;IR168;ID422;SA0;SB0;CD0;END;
STA;SR172;SD17;IR172;ID425;SA0;SB0;CD0;END;
STA;SR152;SD19;IR152;ID378;SA0;SB0;CD0;END;
STA;SR132;SD21;IR132;ID265;SA0;SB0;CD0;END;
STA;SR112;SD23;IR112;ID126;SA0;SB0;CD0;END;
STA;SR92;SD23;IR92;ID81;SA0;SB0;CD0;END;
STA;SR72;SD130;IR72;ID71;SA0;SB0;CD0;END;
STA;SR52;SD132;IR52;ID102;SA0;SB0;CD0;END;
STA;SR32;SD59;IR32;ID140;SA0;SB0;CD0;END;
STA;SR12;SD57;IR12;ID155;SA2;SB0;CD0;END;
STA;SR9;SD57;IR9;ID167;SA0;SB0;CD0;END;
STA;SR29;SD59;IR29;ID142;SA0;SB0;CD0;END;
STA;SR49;SD132;IR49;ID111;SA5;SB0;CD0;END;
STA;SR69;SD130;IR69;ID50;SA0;SB0;CD0;END;
STA;SR89;SD26;IR89;ID86;SA0;SB0;CD0;END;
STA;SR109;SD25;IR109;ID11;SA0;SB0;CD0;END;
STA;SR129;SD21;IR129;ID245;SA0;SB0;CD0;END;
STA;SR149;SD19;IR149;ID368;SA0;SB0;CD0;END;
STA;SR169;SD17;IR169;ID421;SA0;SB0;CD0;END;
STA;SR171;SD17;IR171;ID421;SA0;SB0;CD0;END;
STA;SR151;SD20;IR151;ID374;SA0;SB0;CD0;END;
STA;SR131;SD20;IR131;ID263;SA7;SB0;CD0;END;
STA;SR111;SD21;IR111;ID111;SA0;SB0;CD0;END;
STA;SR91;SD23;IR91;ID87;SA0;SB0;CD0;END;
STA;SR71;SD130;IR71;ID61;SA0;SB0;CD0;END;
STA;SR51;SD131;IR51;ID107;SA5;SB0;CD0;END;
STA;SR31;SD59;IR31;ID139;SA0;SB0;CD0;END;
STA;SR11;SD57;IR11;ID154;SA0;SB0;CD0;END;
STA;SR10;SD57;IR10;ID158;SA0;SB0;CD0;END;
STA;SR30;SD59;IR30;ID139;SA0;SB0;CD0;END;
STA;SR50;SD132;IR50;ID107;SA0;SB0;CD0;END;
STA;SR70;SD130;IR70;ID54;SA0;SB0;CD0;END;
STA;SR90;SD24;IR90;ID86;SA1;SB0;CD0;END;
STA;SR110;SD23;IR110;ID66;SA0;SB0;CD0;END;
STA;SR130;SD21;IR130;ID252;SA0;SB0;CD0;END;
STA;SR150;SD19;IR150;ID377;SA0;SB0;CD0;END;
STA;SR170;SD18;IR170;ID419;SA0;SB0;CD0;END;
STA;SR150;SD19;IR150;ID372;SA0;SB0;CD0;END;
STA;SR130;SD21;IR130;ID250;SA0;SB0;CD0;END;
STA;SR110;SD23;IR110;ID58;SA0;SB0;CD0;END;
STA;SR90;SD23;IR90;ID82;SA0;SB0;CD0;END;
STA;SR70;SD129;IR70;ID55;SA5;SB0;CD0;END;
STA;SR50;SD132;IR50;ID107;SA0;SB0;CD0;END;
STA;SR30;SD59;IR30;ID143;SA0;SB0;CD0;END;
STA;SR11;SD57;IR11;ID154;SA0;SB0;CD0;END;
STA;SR31;SD59;IR31;ID139;SA0;SB0;CD0;END;
STA;SR51;SD132;IR51;ID103;SA0;SB0;CD0;END;
STA;SR71;SD130;IR71;ID61;SA0;SB0;CD0;END;
STA;SR91;SD24;IR91;ID84;SA1;SB0;CD0;END;
STA;SR111;SD23;IR111;ID110;SA0;SB0;CD0;END;
STA;SR131;SD21;IR131;ID261;SA0;SB0;CD0;END;
STA;SR151;SD19;IR151;ID375;SA0;SB0;CD0;END;
STA;SR169;SD16;IR169;ID419;SA0;SB0;CD0;END;
STA;SR149;SD19;IR149;ID374;SA4;SB0;CD0;END;
STA;SR129;SD21;IR129;ID246;SA0;SB0;CD0;END;
STA;SR109;SD25;IR109;ID10;SA0;SB0;CD0;END;
STA;SR89;SD114;IR89;ID82;SA0;SB0;CD0;END;
STA;SR69;SD131;IR69;ID52;SA0;SB0;CD0;END;
STA;SR49;SD132;IR49;ID106;SA0;SB0;CD0;END;
STA;SR29;SD59;IR29;ID143;SA0;SB0;CD0;END;
STA;SR12;SD57;IR12;ID150;SA0;SB0;CD0;END;
STA;SR32;SD59;IR32;ID140;SA0;SB0;CD0;END;
STA;SR52;SD132;IR52;ID103;SA0;SB0;CD0;END;
STA;SR72;SD130;IR72;ID74;SA0;SB0;CD0;END;
STA;SR92;SD23;IR92;ID82;SA0;SB0;CD0;END;
STA;SR112;SD23;IR112;ID126;SA0;SB0;CD0;END;
STA;SR132;SD21;IR132;ID269;SA0;SB0;CD0;END;
STA;SR152;SD19;IR152;ID377;SA0;SB0;CD0;END;
STA;SR168;SD17;IR168;ID421;SA0;SB0;CD0;END;
STA;SR148;SD19;IR148;ID362;SA0;SB0;CD0;END;
STA;SR128;SD21;IR128;ID238;SA5;SB0;CD0;END;
STA;SR108;SD25;IR108;ID5;SA0;SB0;CD0;END;
STA;SR88;SD114;IR88;ID82;SA0;SB0;CD0;END;
STA;SR68;SD130;IR68;ID109;SA0;SB0;CD0;END;
STA;SR48;SD132;IR48;ID115;SA6;SB0;CD0;END;
STA;SR28;SD59;IR28;ID143;SA0;SB0;CD0;END;
STA;SR13;SD57;IR13;ID148;SA0;SB0;CD0;END;
STA;SR33;SD59;IR33;ID140;SA0;SB0;CD0;END;
STA;SR53;SD132;IR53;ID98;SA0;SB0;CD0;END;
STA;SR73;SD130;IR73;ID74;SA0;SB0;CD0;END;
STA;SR93;SD25;IR93;ID82;SA0;SB0;CD0;END;
STA;SR113;SD23;IR113;ID137;SA7;SB0;CD0;END;
STA;SR133;SD21;IR133;ID273;SA0;SB0;CD0;END;
STA;SR153;SD19;IR153;ID381;SA0;SB0;CD0;END;
STA;SR167;SD17;IR167;ID419;SA0;SB0;CD0;END;
STA;SR147;SD19;IR147;ID357;SA0;SB0;CD0;END;
STA;SR127;SD22;IR127;ID227;SA0;SB0;CD0;END;
STA;SR107;SD25;IR107;ID71;SA0;SB0;CD0;END;
STA;SR87;SD114;IR87;ID82;SA0;SB0;CD0;END;
STA;SR67;SD130;IR67;ID147;SA0;SB0;CD0;END;
STA;SR47;SD132;IR47;ID109;SA0;SB0;CD0;END;
STA;SR27;SD59;IR27;ID150;SA0;SB0;CD0;END;
STA;SR14;SD57;IR14;ID148;SA0;SB0;CD0;END;
STA;SR34;SD59;IR34;ID135;SA0;SB0;CD0;END;
STA;SR54;SD132;IR54;ID97;SA0;SB0;CD0;END;
STA;SR74;SD117;IR74;ID75;SA0;SB0;CD0;END;
STA;SR94;SD25;IR94;ID82;SA0;SB0;CD0;END;
STA;SR114;SD24;IR114;ID138;SA0;SB0;CD0;END;
STA;SR134;SD19;IR134;ID286;SA5;SB0;CD0;END;
STA;SR154;SD19;IR154;ID386;SA0;SB0;CD0;END;
STA;SR166;SD17;IR166;ID419;SA0;SB0;CD0;END;
STA;SR146;SD19;IR146;ID349;SA0;SB0;CD0;END;
STA;SR126;SD21;IR126;ID221;SA0;SB0;CD0;END;
STA;SR106;SD24;IR106;ID124;SA0;SB0;CD0;END;
STA;SR86;SD114;IR86;ID84;SA0;SB0;CD0;END;
STA;SR66;SD130;IR66;ID131;SA0;SB0;CD0;END;
STA;SR46;SD132;IR46;ID114;SA0;SB0;CD0;END;
STA;SR26;SD59;IR26;ID148;SA0;SB0;CD0;END;
STA;SR15;SD57;IR15;ID147;SA0;SB0;CD0;END;
STA;SR35;SD59;IR35;ID135;SA0;SB0;CD0;END;
STA;SR55;SD130;IR55;ID94;SA0;SB0;CD0;END;
STA;SR75;SD116;IR75;ID79;SA2;SB0;CD0;END;
STA;SR95;SD114;IR95;ID79;SA0;SB0;CD0;END;
STA;SR115;SD23;IR115;ID147;SA0;SB0;CD0;END;
STA;SR135;SD21;IR135;ID288;SA0;SB0;CD0;END;
STA;SR155;SD19;IR155;ID389;SA0;SB0;CD0;END;
STA;SR165;SD17;IR165;ID419;SA5;SB0;CD0;END;
STA;SR145;SD21;IR145;ID346;SA0;SB0;CD0;END;
STA;SR125;SD21;IR125;ID214;SA0;SB0;CD0;END;
STA;SR105;SD23;IR105;ID122;SA0;SB0;CD0;END;
STA;SR85;SD113;IR85;ID78;SA0;SB0;CD0;END;
STA;SR65;SD130;IR65;ID111;SA5;SB0;CD0;END;
STA;SR45;SD132;IR45;ID119;SA0;SB0;CD0;END;
STA;SR25;SD59;IR25;ID147;SA0;SB0;CD0;END;
STA;SR16;SD57;IR16;ID146;SA0;SB0;CD0;END;
STA;SR36;SD59;IR36;ID136;SA3;SB0;CD0;END;
STA;SR56;SD130;IR56;ID91;SA0;SB0;CD0;END;
STA;SR76;SD117;IR76;ID74;SA0;SB0;CD0;END;
STA;SR96;SD115;IR96;ID77;SA0;SB0;CD0;END;
STA;SR116;SD24;IR116;ID151;SA0;SB0;CD0;END;
STA;SR136;SD21;IR136;ID297;SA0;SB0;CD0;END;
STA;SR156;SD19;IR156;ID392;SA0;SB0;CD0;END;
STA;SR164;SD17;IR164;ID413;SA0;SB0;CD0;END;
STA;SR144;SD21;IR144;ID336;SA0;SB0;CD0;END;
STA;SR124;SD21;IR124;ID211;SA2;SB0;CD0;END;
STA;SR104;SD23;IR104;ID99;SA0;SB0;CD0;END;
STA;SR84;SD114;IR84;ID82;SA0;SB0;CD0;END;
STA;SR64;SD130;IR64;ID90;SA0;SB0;CD0;END;
STA;SR44;SD61;IR44;ID127;SA0;SB0;CD0;END;
STA;SR24;SD58;IR24;ID147;SA0;SB0;CD0;END;
STA;SR17;SD57;IR17;ID147;SA0;SB0;CD0;END;
STA;SR37;SD59;IR37;ID130;SA0;SB0;CD0;END;
STA;SR57;SD132;IR57;ID90;SA0;SB0;CD0;END;
STA;SR77;SD117;IR77;ID78;SA0;SB0;CD0;END;
STA;SR97;SD24;IR97;ID74;SA0;SB0;CD0;END;
STA;SR117;SD21;IR117;ID160;SA0;SB0;CD0;END;
STA;SR137;SD21;IR137;ID300;SA0;SB0;CD0;END;
STA;SR157;SD19;IR157;ID396;SA0;SB0;CD0;END;
STA;SR163;SD17;IR163;ID410;SA0;SB0;CD0;END;
STA;SR143;SD21;IR143;ID334;SA0;SB0;CD0;END;
STA;SR123;SD22;IR123;ID200;SA0;SB0;CD0;END;
STA;SR103;SD114;IR103;ID96;SA8;SB0;CD0;END;
STA;SR83;SD114;IR83;ID79;SA0;SB0;CD0;END;
STA;SR63;SD130;IR63;ID83;SA0;SB0;CD0;END;
STA;SR43;SD61;IR43;ID129;SA0;SB0;CD0;END;
STA;SR23;SD57;IR23;ID152;SA8;SB0;CD0;END;
STA;SR18;SD57;IR18;ID151;SA0;SB0;CD0;END;
STA;SR38;SD59;IR38;ID131;SA0;SB0;CD0;END;
STA;SR58;SD131;IR58;ID85;SA0;SB0;CD0;END;
STA;SR78;SD115;IR78;ID79;SA0;SB0;CD0;END;
STA;SR98;SD23;IR98;ID75;SA0;SB0;CD0;END;
STA;SR118;SD21;IR118;ID167;SA0;SB0;CD0;END;
STA;SR138;SD21;IR138;ID312;SA3;SB0;CD0;END;
STA;SR158;SD19;IR158;ID400;SA0;SB7;CD0;END;
STA;SR162;SD19;IR162;ID407;SA0;SB0;CD0;END;
STA;SR142;SD21;IR142;ID326;SA0;SB0;CD0;END;
STA;SR122;SD23;IR122;ID194;SA0;SB0;CD0;END;
STA;SR102;SD114;IR102;ID82;SA0;SB0;CD0;END;
STA;SR82;SD114;IR82;ID80;SA0;SB0;CD0;END;
STA;SR62;SD130;IR62;ID83;SA0;SB0;CD0;END;
STA;SR42;SD61;IR42;ID126;SA0;SB0;CD0;END;
STA;SR22;SD57;IR22;ID150;SA0;SB0;CD0;END;
STA;SR19;SD57;IR19;ID151;SA0;SB0;CD0;END;
STA;SR39;SD59;IR39;ID130;SA0;SB0;CD0;END;
STA;SR59;SD130;IR59;ID86;SA0;SB0;CD0;END;
STA;SR79;SD116;IR79;ID79;SA1;SB0;CD0;END;
STA;SR99;SD23;IR99;ID75;SA0;SB0;CD0;END;
STA;SR119;SD21;IR119;ID174;SA0;SB0;CD0;END;
STA;SR139;SD21;IR139;ID310;SA0;SB0;CD0;END;
STA;SR159;SD19;IR159;ID397;SA0;SB0;CD0;END;
STA;SR161;SD19;IR161;ID407;SA0;SB0;CD0;END;
STA;SR141;SD19;IR141;ID323;SA0;SB0;CD0;END;
STA;SR121;SD23;IR121;ID186;SA0;SB0;CD0;END;
STA;SR101;SD25;IR101;ID75;SA0;SB0;CD0;END;
STA;SR81;SD114;IR81;ID79;SA0;SB0;CD0;END;
STA;SR61;SD130;IR61;ID87;SA8;SB0;CD0;END;
STA;SR41;SD59;IR41;ID127;SA0;SB0;CD0;END;
STA;SR21;SD57;IR21;ID151;SA0;SB0;CD0;END;
STA;SR20;SD57;IR20;ID149;SA0;SB0;CD0;END;
STA;SR40;SD59;IR40;ID126;SA0;SB0;CD0;END;
STA;SR60;SD130;IR60;ID87;SA0;SB0;CD0;END;
STA;SR80;SD115;IR80;ID79;SA0;SB0;CD0;END;
STA;SR100;SD25;IR100;ID75;SA0;SB0;CD0;END;
STA;SR120;SD21;IR120;ID182;SA0;SB0;CD0;END;
STA;SR140;SD19;IR140;ID319;SA0;SB0;CD0;END;
STA;SR160;SD19;IR160;ID403;SA0;SB0;CD0;END;
STA;SR140;SD19;IR140;ID314;SA0;SB0;CD0;END;
STA;SR120;SD21;IR120;ID179;SA1;SB0;CD0;END;
STA;SR100;SD23;IR100;ID75;SA0;SB0;CD0;END;
STA;SR80;SD115;IR80;ID79;SA0;SB0;CD0;END;
STA;SR60;SD130;IR60;ID86;SA0;SB0;CD0;END;
STA;SR40;SD60;IR40;ID129;SA0;SB0;CD0;END;
STA;SR0;SD58;IR0;ID152;SA0;SB1;CD0;END;
STA;SR20;SD58;IR20;ID151;SA0;SB0;CD0;END;
STA;SR40;SD60;IR40;ID125;SA0;SB0;CD0;END;
STA;SR60;SD130;IR60;ID82;SA0;SB0;CD0;END;
STA;SR80;SD114;IR80;ID75;SA0;SB0;CD0;END;
STA;SR100;SD25;IR100;ID75;SA0;SB0;CD0;END;
STA;SR120;SD22;IR120;ID180;SA0;SB0;CD0;END;
STA;SR140;SD20;IR140;ID325;SA7;SB0;CD0;END;
STA;SR160;SD19;IR160;ID403;SA0;SB0;CD0;END;
STA;SR180;SD17;IR180;ID428;SA0;SB0;CD0;END;
STA;SR160;SD19;IR160;ID403;SA0;SB0;CD0;END;
STA;SR140;SD21;IR140;ID314;SA0;SB0;CD0;END;
STA;SR120;SD21;IR120;ID183;SA0;SB0;CD0;END;
STA;SR100;SD25;IR100;ID74;SA0;SB0;CD0;END;
STA;SR80;SD115;IR80;ID79;SA0;SB0;CD0;END;
STA;SR60;SD130;IR60;ID86;SA0;SB0;CD0;END;
STA;SR40;SD59;IR40;ID125;SA0;SB0;CD0;END;
STA;SR20;SD57;IR20;ID151;SA0;SB0;CD0;END;
STA;SR1;SD57;IR1;ID151;SA0;SB0;CD0;END;
STA;SR21;SD57;IR21;ID150;SA0;SB0;CD0;END;
STA;SR41;SD59;IR41;ID131;SA0;SB0;CD0;END;
STA;SR61;SD130;IR61;ID83;SA0;SB0;CD0;END;
STA;SR81;SD115;IR81;ID78;SA0;SB0;CD0;END;
STA;SR101;SD115;IR101;ID83;SA1;SB0;CD0;END;
STA;SR121;SD23;IR121;ID186;SA0;SB0;CD0;END;
STA;SR141;SD19;IR141;ID323;SA0;SB0;CD0;END;
STA;SR161;SD19;IR161;ID407;SA2;SB0;CD0;END;
STA;SR179;SD17;IR179;ID430;SA0;SB0;CD0;END;
STA;SR159;SD19;IR159;ID400;SA0;SB0;CD0;END;
STA;SR139;SD21;IR139;ID309;SA0;SB0;CD0;END;
STA;SR119;SD21;IR119;ID170;SA0;SB0;CD0;END;
STA;SR99;SD23;IR99;ID75;SA0;SB0;CD0;END;
STA;SR79;SD114;IR79;ID74;SA0;SB0;CD0;END;
STA;SR59;SD132;IR59;ID85;SA0;SB0;CD0;END;
STA;SR39;SD59;IR39;ID131;SA0;SB0;CD0;END;
STA;SR19;SD57;IR19;ID152;SA0;SB0;CD0;END;
STA;SR2;SD57;IR2;ID150;SA0;SB0;CD0;END;
STA;SR22;SD57;IR22;ID147;SA0;SB0;CD0;END;
STA;SR42;SD61;IR42;ID126;SA0;SB0;CD0;END;
STA;SR62;SD130;IR62;ID82;SA0;SB0;CD0;END;
STA;SR82;SD114;IR82;ID84;SA4;SB0;CD0;END;
STA;SR102;SD114;IR102;ID83;SA0;SB0;CD0;END;
STA;SR122;SD23;IR122;ID199;SA0;SB0;CD0;END;
STA;SR142;SD21;IR142;ID331;SA0;SB0;CD0;END;
STA;SR162;SD17;IR162;ID409;SA0;SB0;CD0;END;
STA;SR178;SD18;IR178;ID426;SA0;SB0;CD0;END;
STA;SR158;SD19;IR158;ID407;SA0;SB0;CD0;END;
STA;SR138;SD21;IR138;ID303;SA0;SB0;CD0;END;
STA;SR118;SD21;IR118;ID166;SA0;SB0;CD0;END;
STA;SR98;SD23;IR98;ID75;SA0;SB0;CD0;END;
STA;SR78;SD116;IR78;ID79;SA0;SB0;CD0;END;
STA;SR58;SD130;IR58;ID87;SA0;SB0;CD0;END;
